customer_id,payment_method,monthly_charges,total_charges,total_charges_missing_flag
8999-EXMNO,Mailed check,20.15,387.7,0
6725-TPKJO,Mailed check,20.05,845.25,0
2446-BEGGB,Electronic check,98.25,560.6,0
7162-WPHPM,Credit card (automatic),71.6,4230.25,0
1599-MMYRQ,Credit card (automatic),81.45,4983.05,0
8821-KVZKQ,Bank transfer (automatic),58.4,4113.15,0
1496-GGSUK,Mailed check,25.7,25.7,0
6434-TTGJP,Credit card (automatic),53.7,521.0,0
0042-JVWOJ,Bank transfer (automatic),19.6,471.85,0
0130-SXOUN,Credit card (automatic),89.4,5976.9,0
2575-GFSOE,Electronic check,69.0,506.9,0
2330-PQGDQ,Bank transfer (automatic),84.2,4299.75,0
1452-UZOSF,Credit card (automatic),106.1,7548.6,0
2097-YVPKN,Mailed check,25.75,1654.75,0
2842-JTCCU,Bank transfer (automatic),46.05,80.35,0
8597-CTXVJ,Bank transfer (automatic),64.95,4551.5,0
6631-HMANX,Credit card (automatic),85.45,6227.5,0
9962-BFPDU,Mailed check,20.05,20.05,0
3296-SILRA,Mailed check,76.4,76.4,0
9681-OXGVC,Electronic check,100.5,514.0,0
6394-HHHZM,Mailed check,20.7,57.5,0
5995-LFTLE,Credit card (automatic),25.3,1474.35,0
5180-UCIIQ,Mailed check,40.05,880.2,0
1932-UEDCX,Bank transfer (automatic),100.6,3270.25,0
7153-OANIO,Electronic check,69.95,69.95,0
5188-HGMLP,Bank transfer (automatic),74.0,3919.15,0
0665-XHDJU,Electronic check,99.4,7285.7,0
6521-YYTYI,Electronic check,93.3,93.3,0
8878-HMWBV,Electronic check,49.15,169.05,0
8265-HKSOW,Credit card (automatic),107.45,7658.3,0
3544-FBCAS,Credit card (automatic),83.6,5959.3,0
5331-RGMTT,Credit card (automatic),99.05,5295.7,0
4759-PXTAN,Electronic check,80.1,4693.2,0
7054-DMVAS,Bank transfer (automatic),65.3,3512.9,0
3428-MMGUB,Electronic check,89.55,5231.2,0
6549-BTYPG,Credit card (automatic),60.8,3603.45,0
7823-JSOAG,Electronic check,74.5,217.45,0
3705-RHRFR,Bank transfer (automatic),99.15,6875.35,0
9374-YOLBJ,Electronic check,19.25,19.25,0
9074-KGVOX,Credit card (automatic),39.45,2021.35,0
6128-DAFVY,Credit card (automatic),44.85,2564.95,0
9933-QRGTX,Electronic check,97.2,5611.75,0
4476-OSWTN,Mailed check,110.55,7610.1,0
3751-KTZEL,Mailed check,35.05,35.05,0
1977-STDKI,Electronic check,73.0,73.0,0
5066-GFJMM,Mailed check,19.9,45.75,0
2661-GKBTK,Bank transfer (automatic),76.95,4543.95,0
0458-HEUZG,Mailed check,35.4,450.4,0
7268-WNTCP,Bank transfer (automatic),20.45,1297.35,0
0824-VWDPO,Bank transfer (automatic),96.75,4442.75,0
8409-WQJUX,Electronic check,54.2,1423.15,0
2578-JQPHZ,Bank transfer (automatic),100.1,4378.35,0
3278-FSIXX,Mailed check,45.25,74.2,0
5813-UECBU,Credit card (automatic),83.85,2716.3,0
0328-GRPMV,Electronic check,70.1,70.1,0
9746-UGFAC,Bank transfer (automatic),20.85,450.65,0
2946-KIQSP,Mailed check,33.45,1175.85,0
0625-AFOHS,Mailed check,20.2,558.8,0
6726-WEXXK,Electronic check,85.9,2220.1,0
4636-OLWOE,Electronic check,61.0,3283.05,0
4342-HENTK,Electronic check,70.65,142.35,0
4685-ERGHK,Electronic check,86.9,4939.25,0
0885-HMGPY,Bank transfer (automatic),69.4,4237.5,0
5003-OKNNK,Credit card (automatic),20.35,335.95,0
4195-SMMNX,Mailed check,20.35,33.2,0
7208-PSIHR,Bank transfer (automatic),104.3,7188.5,0
4012-ZTHBR,Electronic check,44.95,926.25,0
0489-WMEMG,Electronic check,49.45,1119.35,0
7435-ZNUYY,Mailed check,20.6,116.6,0
1354-YZFNB,Credit card (automatic),19.55,68.8,0
6956-SMUCM,Credit card (automatic),99.0,287.4,0
2985-FMWYF,Electronic check,93.5,2341.55,0
2812-ENYMO,Credit card (automatic),54.55,1362.85,0
2717-HVIZY,Mailed check,20.05,163.6,0
3223-WZWJM,Electronic check,83.95,2254.2,0
3422-GALYP,Electronic check,79.45,145.15,0
9053-JZFKV,Credit card (automatic),116.2,7752.3,0
2530-ENDWQ,Bank transfer (automatic),93.7,6585.35,0
2890-WFBHU,Credit card (automatic),79.85,4786.1,0
0327-WFZSY,Electronic check,100.0,3835.55,0
7977-HXJKU,Mailed check,19.6,397.0,0
6615-ZGEDR,Mailed check,19.7,19.7,0
7033-CLAMM,Bank transfer (automatic),20.2,1027.25,0
4023-RTIQM,Credit card (automatic),50.4,1580.1,0
0864-FVJNJ,Electronic check,113.35,7222.75,0
7356-IWLFW,Bank transfer (automatic),80.0,3769.7,0
9541-PWTWO,Bank transfer (automatic),80.95,4233.95,0
3967-VQOGC,Mailed check,24.9,1680.25,0
7872-RDDLZ,Electronic check,54.9,3725.5,0
9250-WYPLL,Electronic check,75.55,413.65,0
6308-CQRBU,Electronic check,109.25,7707.7,0
2754-XBHTB,Bank transfer (automatic),77.65,714.15,0
1597-LHYNC,Electronic check,95.0,2497.2,0
0186-CAERR,Bank transfer (automatic),116.3,8309.55,0
3043-SUDUA,Bank transfer (automatic),19.9,601.55,0
5442-BHQNG,Electronic check,70.35,139.25,0
2169-RRLFW,Credit card (automatic),25.6,1888.25,0
5872-OEQNH,Electronic check,44.45,2773.9,0
3162-KKZXO,Electronic check,100.15,5409.75,0
7055-VKGDA,Credit card (automatic),105.4,5643.4,0
0754-UKWQP,Electronic check,95.85,197.7,0
8873-GLDMH,Mailed check,73.85,401.3,0
5696-JVVQY,Credit card (automatic),70.1,3238.4,0
8946-BFWSG,Mailed check,25.25,1573.05,0
7493-TPUWZ,Electronic check,79.15,79.15,0
0547-HURJB,Credit card (automatic),21.05,235.8,0
8904-OPDCK,Bank transfer (automatic),24.95,1364.75,0
8845-LWKGE,Electronic check,64.5,1985.15,0
1577-HKTFG,Bank transfer (automatic),19.65,655.85,0
8752-STIVR,Electronic check,79.0,303.15,0
0691-NIKRI,Credit card (automatic),105.95,4335.2,0
5022-JNQEQ,Electronic check,75.85,647.5,0
4558-FANTW,Electronic check,91.85,1574.45,0
3249-VHRIP,Credit card (automatic),43.6,2748.7,0
3736-BLEPA,Bank transfer (automatic),91.25,2483.65,0
4701-LKOZD,Credit card (automatic),89.75,6367.2,0
6603-QWSPR,Bank transfer (automatic),104.4,4904.2,0
9921-QFQUL,Mailed check,90.15,2044.95,0
1929-ZCBHE,Electronic check,40.3,1794.8,0
4378-MYPGO,Bank transfer (automatic),105.25,7173.15,0
8651-ENBZX,Electronic check,106.0,6441.4,0
4129-LYCOI,Electronic check,104.0,7039.05,0
7798-JVXYM,Electronic check,69.65,921.4,0
8647-SDTWQ,Electronic check,74.3,4018.35,0
2696-ECXKC,Mailed check,100.9,5448.6,0
2081-KJSQF,Mailed check,20.25,20.25,0
7623-TRNQN,Mailed check,49.9,49.9,0
3323-CPBWR,Credit card (automatic),96.9,2085.45,0
9330-IJWIO,Electronic check,100.35,1358.85,0
3384-CTMSF,Electronic check,104.1,5135.15,0
0902-RFHOF,Mailed check,20.1,730.1,0
9286-DOJGF,Bank transfer (automatic),74.95,2869.85,0
6048-QBXKL,Credit card (automatic),56.55,118.25,0
9661-MHUMO,Credit card (automatic),49.25,49.25,0
7718-RXDGG,Bank transfer (automatic),68.6,1108.6,0
1025-FALIX,Credit card (automatic),69.05,1815.65,0
3451-VAWLI,Credit card (automatic),19.7,730.4,0
3407-QGWLG,Mailed check,20.05,75.45,0
1842-EZJMK,Electronic check,103.7,5071.05,0
2347-WKKAE,Electronic check,94.4,4014.6,0
8735-DCXNF,Credit card (automatic),54.95,568.85,0
3214-IYUUQ,Bank transfer (automatic),93.7,5860.7,0
1936-UAFEH,Credit card (automatic),110.25,7279.35,0
3587-PMCOY,Electronic check,98.9,1064.95,0
8079-XRJRS,Electronic check,89.75,5769.6,0
1027-LKKQQ,Bank transfer (automatic),80.45,5886.85,0
7148-XZPHA,Electronic check,79.4,4238.45,0
8073-IJDCM,Mailed check,20.3,20.3,0
5309-TAIKL,Bank transfer (automatic),62.8,418.3,0
6856-RAURS,Mailed check,74.9,136.05,0
8778-LMWTJ,Electronic check,74.85,708.2,0
9717-IOAAF,Credit card (automatic),25.85,788.55,0
8884-ADFVN,Electronic check,101.95,700.85,0
2845-KDHVX,Mailed check,68.3,4378.8,0
0848-SOMKO,Bank transfer (automatic),48.4,3442.8,0
2720-WGKHP,Electronic check,94.0,181.7,0
6734-FQAJX,Electronic check,105.05,7171.7,0
2869-ADAWR,Credit card (automatic),89.3,4016.85,0
1535-VTJOQ,Credit card (automatic),25.15,553.0,0
6368-TZZDT,Credit card (automatic),19.5,96.85,0
0943-ZQPXH,Bank transfer (automatic),92.95,4122.9,0
1293-BSEUN,Mailed check,20.7,1482.3,0
9894-EZEWG,Credit card (automatic),74.3,74.3,0
1302-TPUBN,Bank transfer (automatic),19.35,1240.8,0
7851-FLGGQ,Mailed check,44.65,44.65,0
0637-UBJRP,Electronic check,84.05,1095.3,0
0940-OUQEC,Bank transfer (automatic),80.7,788.8,0
2378-VTKDH,Electronic check,104.35,6578.55,0
0927-CNGRH,Mailed check,19.55,19.55,0
8608-OZTLB,Electronic check,74.05,2802.3,0
2335-GSODA,Mailed check,40.1,857.75,0
1952-DVVSW,Mailed check,20.1,184.4,0
0702-PGIBZ,Electronic check,101.7,364.55,0
6656-GULJQ,Credit card (automatic),83.55,6093.3,0
9853-JFZDU,Electronic check,56.85,1861.1,0
1963-VAUKV,Mailed check,20.4,20.4,0
3777-XROBG,Credit card (automatic),19.55,1079.65,0
6994-FGRHH,Electronic check,106.15,7475.1,0
4000-VGMQP,Credit card (automatic),78.95,2862.55,0
3999-WRNGR,Electronic check,49.75,3069.45,0
3466-RITXD,Credit card (automatic),92.4,2349.8,0
2680-XKKNJ,Bank transfer (automatic),58.2,469.25,0
3058-HJCUY,Electronic check,102.6,4213.35,0
2974-GGUXS,Credit card (automatic),91.95,3301.05,0
7994-XIRTR,Bank transfer (automatic),65.25,3529.95,0
3259-FDWOY,Bank transfer (automatic),106.0,7723.7,0
2101-RANCD,Electronic check,73.1,4144.9,0
7921-BEPCI,Bank transfer (automatic),59.75,4265.0,0
0807-ZABDG,Mailed check,55.1,154.65,0
8510-TMWYB,Bank transfer (automatic),59.8,3246.45,0
3258-ZKPAI,Bank transfer (automatic),116.6,8337.45,0
1428-IEDPR,Electronic check,109.3,5731.4,0
5298-GSTLM,Bank transfer (automatic),101.4,6176.6,0
4450-YOOHP,Credit card (automatic),50.65,1905.4,0
6728-CZFEI,Mailed check,56.15,931.9,0
5748-RNCJT,Bank transfer (automatic),106.5,7348.8,0
3653-NCRDJ,Mailed check,19.2,776.25,0
6121-TNHBO,Bank transfer (automatic),83.0,5243.05,0
5119-NZPTV,Electronic check,70.1,141.65,0
6519-ZHPXP,Bank transfer (automatic),108.3,7679.65,0
7739-LAXOG,Bank transfer (automatic),91.05,2954.5,0
3472-QPRCH,Credit card (automatic),25.25,1006.9,0
8224-UAXBZ,Electronic check,45.35,2540.1,0
9610-WCESF,Electronic check,43.9,3097.2,0
9776-CLUJA,Electronic check,77.5,3807.35,0
2486-WYVVE,Mailed check,79.3,2484.0,0
3865-ZYKAD,Credit card (automatic),84.9,5785.65,0
1422-DGUBX,Electronic check,79.25,2619.15,0
2999-AANRQ,Credit card (automatic),71.05,1524.85,0
8668-KNZTI,Electronic check,53.75,2790.65,0
0480-KYJVA,Credit card (automatic),24.25,1784.5,0
6034-ZRYCV,Electronic check,54.2,3937.45,0
9746-YKGXB,Bank transfer (automatic),44.25,2276.1,0
3926-YZVVX,Bank transfer (automatic),50.05,2029.05,0
6000-UKLWI,Mailed check,20.15,802.35,0
2079-FBMZK,Mailed check,69.25,418.4,0
6332-FBZRI,Credit card (automatic),69.35,4653.25,0
2096-XOTMO,Mailed check,19.35,275.9,0
3266-FTKHB,Mailed check,19.15,343.45,0
8221-EQDGL,Mailed check,61.0,2130.45,0
2346-LOCWC,Credit card (automatic),20.5,1191.4,0
6608-QQLVK,Electronic check,50.5,50.5,0
0298-XACET,Mailed check,50.2,2554.0,0
7560-QJAVJ,Bank transfer (automatic),79.6,5589.45,0
2995-YWTCD,Bank transfer (automatic),24.9,467.7,0
3551-HUAZH,Electronic check,74.4,74.4,0
9137-UIYPG,Electronic check,106.9,3756.45,0
2809-ZMYOQ,Electronic check,101.35,3334.9,0
5084-OOVCJ,Credit card (automatic),55.35,920.5,0
0254-WWRKD,Credit card (automatic),50.55,3431.75,0
7727-SHVZV,Bank transfer (automatic),19.5,150.35,0
6302-JGYRJ,Mailed check,79.45,2587.7,0
5339-PXDVH,Electronic check,90.65,367.95,0
2205-LPVGL,Bank transfer (automatic),89.85,5125.75,0
8782-NUUOL,Mailed check,79.0,4801.1,0
3685-YLCMQ,Electronic check,104.65,6219.6,0
7601-WFVZV,Mailed check,19.55,19.55,0
4609-KNNWG,Mailed check,19.9,550.1,0
4868-AADLV,Electronic check,116.25,7862.25,0
9529-OFXHY,Bank transfer (automatic),87.75,1242.2,0
8634-MPHTR,Electronic check,100.05,4871.05,0
2669-QVCRG,Credit card (automatic),81.3,3190.65,0
2478-EEWWM,Electronic check,44.3,2666.75,0
9174-IHETN,Credit card (automatic),70.35,3533.6,0
2233-TXSIU,Credit card (automatic),44.45,792.15,0
9644-UMGQA,Electronic check,49.15,295.65,0
3256-EZDBI,Credit card (automatic),29.45,1459.35,0
8761-NSOBC,Electronic check,100.55,4398.15,0
0419-YAAPX,Credit card (automatic),85.3,4297.95,0
8413-VONUO,Electronic check,95.65,167.3,0
0872-CASZJ,Mailed check,69.1,4096.9,0
4726-DLWQN,Bank transfer (automatic),70.35,3454.6,0
8164-OCKUJ,Mailed check,20.6,1286.0,0
3094-JOJAI,Mailed check,74.15,1387.0,0
9494-MRNYX,Electronic check,75.05,786.3,0
2599-CZABP,Electronic check,44.6,641.25,0
7945-PRBVF,Bank transfer (automatic),21.45,705.45,0
4544-RXFMG,Mailed check,43.45,345.5,0
0859-YGKFW,Bank transfer (automatic),20.05,345.9,0
1150-FTQGN,Bank transfer (automatic),94.15,5811.8,0
9223-UCPVT,Electronic check,94.4,94.4,0
7196-LIWRH,Mailed check,19.55,124.45,0
5448-VWNAM,Mailed check,75.9,1375.6,0
1177-XZBJL,Bank transfer (automatic),64.15,3491.55,0
3518-FSTWG,Bank transfer (automatic),109.55,7920.7,0
9330-VOFSZ,Credit card (automatic),110.8,6640.7,0
4351-QLCSU,Credit card (automatic),55.0,55.0,0
0939-EREMR,Mailed check,53.45,718.1,0
9389-ACWBI,Credit card (automatic),69.95,320.4,0
5419-JPRRN,Electronic check,101.45,101.45,0
3644-QXEHN,Electronic check,97.0,1334.45,0
2911-IJORQ,Bank transfer (automatic),90.6,3358.65,0
5921-NGYRH,Mailed check,73.55,4764.0,0
2100-BDNSN,Bank transfer (automatic),67.95,350.3,0
5998-DZLYR,Bank transfer (automatic),94.35,5703.0,0
0488-GSLFR,Electronic check,69.5,69.5,0
9318-NKNFC,Mailed check,18.85,18.85,0
3985-HOYPM,Mailed check,19.4,525.55,0
9728-FTTVZ,Electronic check,69.2,69.2,0
9548-LERKT,Mailed check,19.75,483.15,0
6576-FBXOJ,Electronic check,54.6,934.8,0
4310-KEDTB,Mailed check,29.8,786.5,0
7254-IQWOZ,Electronic check,69.65,69.65,0
2474-BRUCM,Electronic check,101.85,4086.3,0
4062-HBMOS,Electronic check,103.05,5364.8,0
0742-NXBGR,Electronic check,82.3,82.3,0
2676-ISHSF,Mailed check,20.3,20.3,0
9236-NDUCW,Mailed check,35.1,770.4,0
4753-PADAS,Bank transfer (automatic),105.7,6816.95,0
6103-QCKFX,Bank transfer (automatic),56.25,2419.55,0
7781-EWARA,Electronic check,60.35,4138.7,0
6110-OHIHY,Electronic check,79.25,267.6,0
7018-FPXHH,Bank transfer (automatic),59.8,3457.45,0
5889-LFOLL,Electronic check,84.6,1115.2,0
5708-EVONK,Bank transfer (automatic),93.4,5435.6,0
8708-XPXHZ,Electronic check,94.2,4186.3,0
0616-ATFGB,Electronic check,25.05,25.05,0
0572-ZJKLT,Mailed check,99.65,4630.2,0
5135-RDDQL,Bank transfer (automatic),50.65,3221.25,0
1353-LJWEM,Electronic check,60.9,688.5,0
1794-SWWKL,Bank transfer (automatic),59.65,867.1,0
6166-YIPFO,Electronic check,64.7,4746.05,0
7016-BPGEU,Credit card (automatic),25.1,712.85,0
6876-ADESB,Electronic check,48.95,48.95,0
9332-GYWLO,Electronic check,54.85,355.1,0
1963-SVUCV,Electronic check,45.3,45.3,0
4184-VODJZ,Electronic check,91.35,5764.7,0
0220-EBGCE,Electronic check,85.85,167.3,0
1092-WPIVQ,Mailed check,25.1,428.45,0
7233-IOQNP,Bank transfer (automatic),34.0,1505.35,0
2834-JKOOW,Mailed check,45.9,693.45,0
2754-VDLTR,Electronic check,95.2,930.4,0
2400-FEQME,Mailed check,20.5,1177.95,0
3190-XFANI,Bank transfer (automatic),100.6,5069.65,0
7551-DACSP,Mailed check,55.3,324.25,0
4957-SREEC,Credit card (automatic),20.35,1458.1,0
7235-NXZCP,Mailed check,74.85,156.4,0
0230-UBYPQ,Bank transfer (automatic),36.1,2298.9,0
4923-ADWXJ,Bank transfer (automatic),65.8,1679.65,0
1763-KUAAW,Bank transfer (automatic),20.35,369.6,0
1104-TNLZA,Electronic check,105.8,2998.0,0
5195-KPUNQ,Mailed check,96.75,5206.55,0
0520-FDVVT,Bank transfer (automatic),102.35,3626.1,0
3439-GVUSX,Mailed check,24.4,24.4,0
1444-VVSGW,Credit card (automatic),115.65,7968.85,0
5712-PTIWW,Electronic check,79.85,152.45,0
5949-HGVJL,Electronic check,73.05,1959.5,0
5203-XEHAX,Electronic check,64.35,2053.05,0
1635-HDGFT,Mailed check,20.5,398.55,0
3315-TOTBP,Mailed check,76.0,1130.85,0
8050-XGRVL,Credit card (automatic),54.75,3425.35,0
6661-HBGWL,Bank transfer (automatic),104.75,4323.45,0
1518-VOWAV,Electronic check,74.65,703.55,0
9828-QHFBK,Electronic check,51.15,1275.7,0
3908-MKIMJ,Electronic check,41.95,2965.75,0
5012-YSPJJ,Mailed check,54.35,1647.0,0
5909-ECHUI,Electronic check,56.25,56.25,0
1309-BXVOQ,Electronic check,106.1,2249.95,0
6728-VOIFY,Electronic check,96.0,6109.75,0
9317-WZPGV,Bank transfer (automatic),79.75,159.4,0
4891-NLUBA,Bank transfer (automatic),61.45,3751.15,0
2856-HYAPG,Electronic check,68.65,68.65,0
8969-PRHFK,Mailed check,19.65,411.25,0
0661-KQHNK,Credit card (automatic),19.0,105.5,0
8709-KRDVL,Electronic check,100.0,3320.6,0
4488-PSYCG,Bank transfer (automatic),20.25,327.45,0
1427-VERSM,Electronic check,98.7,5669.5,0
9801-NOSHQ,Mailed check,19.8,465.45,0
6339-YPSAH,Electronic check,73.8,704.3,0
3621-CEOVK,Electronic check,100.2,1369.8,0
6906-ANDWJ,Bank transfer (automatic),74.9,1107.25,0
2159-TURXX,Credit card (automatic),20.05,95.55,0
1548-FEHVL,Electronic check,106.2,6375.2,0
3795-CAWEX,Credit card (automatic),116.55,8152.3,0
6215-NQCPY,Electronic check,99.7,1566.75,0
5647-URDKA,Mailed check,19.7,130.25,0
2229-DPMBI,Mailed check,19.5,162.15,0
9626-WEQRM,Mailed check,29.15,110.05,0
2188-SXWVT,Mailed check,55.0,1885.15,0
6258-PVZWJ,Credit card (automatic),90.8,6302.85,0
1094-BKOSX,Bank transfer (automatic),51.0,2264.5,0
6969-MVBAI,Electronic check,90.1,816.8,0
2978-XXSOG,Mailed check,59.05,1253.5,0
2342-CKIAO,Mailed check,20.3,41.2,0
6953-PBDIN,Bank transfer (automatic),72.95,5265.55,0
3898-BSJYF,Credit card (automatic),73.55,693.3,0
3938-YFPXD,Credit card (automatic),84.3,5997.1,0
7696-AMHOD,Credit card (automatic),78.0,3824.2,0
2453-SAFNS,Mailed check,72.1,3886.05,0
9558-IHEZX,Credit card (automatic),106.75,7283.25,0
9617-UDPEU,Mailed check,19.25,412.55,0
6340-DACFT,Credit card (automatic),20.55,1070.25,0
4955-VCWBI,Mailed check,20.0,817.95,0
6813-GZQCG,Credit card (automatic),24.65,1171.3,0
7426-GSWPO,Bank transfer (automatic),103.5,6548.65,0
3389-KTRXV,Mailed check,23.85,625.65,0
3118-UHVVQ,Credit card (automatic),25.8,1911.5,0
1031-IIDEO,Electronic check,70.85,70.85,0
5832-XKAES,Credit card (automatic),69.8,134.7,0
3205-MXZRA,Credit card (automatic),59.45,1507.0,0
4701-AHWMW,Bank transfer (automatic),54.55,2978.3,0
8317-BVKSO,Electronic check,20.05,299.3,0
5702-KVQRD,Electronic check,82.55,5832.65,0
0083-PIVIK,Electronic check,81.25,5567.55,0
9210-IAHGH,Credit card (automatic),70.75,450.8,0
6169-PGNCD,Credit card (automatic),74.3,4166.35,0
0023-XUOPT,Electronic check,94.1,1215.6,0
4592-IWTJI,Credit card (automatic),29.7,91.7,0
4909-JOUPP,Credit card (automatic),109.7,7898.45,0
4657-FWVFY,Credit card (automatic),96.35,3915.4,0
2257-BOVXD,Credit card (automatic),66.6,979.5,0
7729-JTEEC,Electronic check,44.5,90.05,0
7632-MNYOY,Credit card (automatic),110.9,7432.05,0
6518-LGAOV,Electronic check,105.0,4026.4,0
7242-QZLXF,Electronic check,25.3,25.3,0
4576-CSAJH,Credit card (automatic),55.15,1193.05,0
1000-AJSLD,Mailed check,20.1,20.1,0
9696-RMYBA,Mailed check,80.1,398.55,0
8690-UPCZI,Bank transfer (automatic),69.05,1958.45,0
1062-LHZOD,Mailed check,69.9,69.9,0
9770-LXDBK,Mailed check,20.4,63.15,0
4086-WITJG,Credit card (automatic),19.7,1301.1,0
8344-WFMFH,Electronic check,50.1,484.05,0
9600-NAXZN,Electronic check,101.4,4528.0,0
8822-KNBHV,Credit card (automatic),83.45,3887.85,0
8404-FYDIB,Credit card (automatic),86.65,2208.75,0
2791-SFVEW,Bank transfer (automatic),20.15,238.15,0
6457-USBER,Electronic check,80.8,80.8,0
6762-NSODU,Credit card (automatic),19.4,958.15,0
4662-EKDPQ,Bank transfer (automatic),62.05,118.3,0
9248-OJYKK,Electronic check,76.45,76.45,0
9888-ZCUMM,Bank transfer (automatic),60.05,3845.45,0
3398-FSHON,Electronic check,91.3,1094.5,0
3319-DWOEP,Electronic check,95.75,573.75,0
1074-WVEVG,Mailed check,20.35,1267.0,0
9979-RGMZT,Mailed check,94.05,633.45,0
6437-UDQJM,Credit card (automatic),84.1,6129.65,0
1226-IENZN,Electronic check,78.75,1218.25,0
2108-GLPQB,Credit card (automatic),55.55,1405.3,0
9259-PACGQ,Electronic check,62.65,2274.9,0
4415-IJZTP,Electronic check,74.5,74.5,0
1465-VINDH,Credit card (automatic),102.1,1068.85,0
5474-LAMUQ,Mailed check,20.1,533.9,0
3468-DRVQJ,Electronic check,70.3,676.15,0
1122-YJBCS,Credit card (automatic),53.65,3804.4,0
4990-ALDGW,Mailed check,20.75,1118.8,0
4816-OKWNX,Bank transfer (automatic),103.4,5236.4,0
3315-IKYZQ,Mailed check,50.8,1386.8,0
2810-FTLEM,Electronic check,50.15,762.25,0
4747-LCAQL,Mailed check,79.0,1902.0,0
3411-WLRSQ,Bank transfer (automatic),74.6,239.05,0
0898-XCGTF,Bank transfer (automatic),96.5,5673.7,0
8006-PYCSW,Mailed check,20.1,39.8,0
8249-THVEC,Mailed check,19.4,997.75,0
8722-PRFDV,Credit card (automatic),77.55,5574.35,0
2164-SOQXL,Mailed check,20.05,406.05,0
4020-KIUDI,Credit card (automatic),19.85,138.85,0
5850-BDWCY,Mailed check,20.2,123.65,0
2038-YSEZE,Mailed check,67.45,1801.1,0
0827-ITJPH,Credit card (automatic),18.55,689.0,0
8799-OXZMD,Mailed check,29.75,790.7,0
1925-TIBLE,Electronic check,86.5,582.5,0
1705-GUHPV,Mailed check,24.2,1618.2,0
4779-ZGICK,Mailed check,23.55,1173.35,0
0048-PIHNL,Bank transfer (automatic),20.45,900.9,0
0818-OCPZO,Electronic check,81.45,2122.05,0
3967-KXAPS,Credit card (automatic),92.3,6719.9,0
1447-GIQMR,Electronic check,69.15,69.15,0
3704-IEAXF,Credit card (automatic),53.65,3784.0,0
6810-VCAEX,Credit card (automatic),39.65,1798.65,0
0674-EYYZV,Electronic check,54.65,54.65,0
4480-MBMLB,Bank transfer (automatic),104.8,3886.45,0
1395-OFUWC,Credit card (automatic),29.3,1224.05,0
0822-QGCXA,Electronic check,83.85,2310.2,0
0872-NXJYS,Electronic check,79.55,723.4,0
2832-KJCRD,Electronic check,103.65,3988.5,0
3588-WSTTJ,Electronic check,99.05,3554.6,0
4075-WKNIU,Mailed check,73.35,0.0,1
5090-EMGTC,Mailed check,100.05,6034.85,0
2346-CZYIL,Credit card (automatic),20.35,531.6,0
3798-EPWRR,Electronic check,43.95,85.1,0
6258-NGCNG,Mailed check,23.5,173.0,0
4186-ZBUEW,Mailed check,70.7,2511.95,0
5274-XHAKY,Bank transfer (automatic),94.3,3893.6,0
1442-BQPVU,Electronic check,29.15,357.15,0
3978-YNKDD,Credit card (automatic),20.85,467.5,0
4940-KHCWD,Bank transfer (automatic),37.7,2288.7,0
9412-ARGBX,Mailed check,95.5,4627.85,0
1389-CXMLU,Electronic check,91.05,289.1,0
9589-ABEPT,Mailed check,92.45,6460.55,0
9388-ZEYVT,Electronic check,44.15,1931.3,0
0305-SQECB,Mailed check,36.05,402.6,0
7605-SNLQG,Credit card (automatic),50.25,2221.55,0
4670-TABXH,Credit card (automatic),109.75,7758.9,0
5561-NWEVX,Electronic check,79.2,172.85,0
0064-SUDOG,Bank transfer (automatic),20.3,224.5,0
8561-NMTBD,Credit card (automatic),112.35,7388.45,0
5161-XEUVX,Mailed check,94.3,3460.95,0
8292-FRFZQ,Bank transfer (automatic),41.15,1700.9,0
8591-NXRCV,Bank transfer (automatic),74.65,3090.65,0
7895-VONWT,Electronic check,48.25,1293.8,0
4526-RMTLL,Credit card (automatic),76.15,645.8,0
6253-GNHWH,Mailed check,71.1,5224.95,0
4566-NECEV,Electronic check,96.55,500.1,0
8080-POTJR,Credit card (automatic),79.3,2427.1,0
6906-MPARY,Credit card (automatic),89.6,3488.15,0
3662-FXJFO,Mailed check,20.5,1035.7,0
8107-RZLNV,Bank transfer (automatic),106.3,7565.35,0
