customer_id,contract,paperless_billing,churn
4003-FUSHP,Month-to-month,Yes,No
0356-ERHVT,Month-to-month,Yes,No
7325-ENZFI,One year,Yes,No
4884-ZTHVF,Month-to-month,Yes,No
3920-HIHMQ,Month-to-month,Yes,No
3055-OYMSE,Month-to-month,Yes,No
0613-WUXUM,Two year,Yes,No
7568-PODML,Month-to-month,Yes,Yes
4458-KVRBJ,Two year,No,No
5349-IECLD,Month-to-month,No,Yes
1397-XKKWR,One year,No,No
3945-GFWQL,Month-to-month,Yes,Yes
8097-OMULG,One year,No,No
6013-BHCAW,Two year,Yes,No
0401-WDBXM,Two year,Yes,No
3387-PLKUI,Month-to-month,No,No
6096-EGVTU,One year,No,No
3797-VTIDR,Month-to-month,Yes,Yes
5081-NWSUP,One year,No,No
2580-ATZSQ,One year,No,No
8085-MSNLK,Two year,No,No
9691-HKOVS,One year,Yes,No
9881-VCZEP,Month-to-month,No,No
9526-BIHHD,Month-to-month,No,Yes
8757-TFHHJ,Month-to-month,Yes,No
4523-WXCEF,Month-to-month,No,Yes
1468-DEFNC,Two year,Yes,No
5119-KEPFY,Month-to-month,Yes,No
8364-TRMMK,Month-to-month,Yes,Yes
0916-KNFAJ,Two year,Yes,No
8319-QBEHW,One year,Yes,No
3063-QFSZL,Month-to-month,Yes,Yes
8775-LHDJH,Month-to-month,Yes,Yes
9625-QNLUX,Two year,Yes,No
3097-NQYSN,Month-to-month,Yes,Yes
4024-CSNBY,Two year,Yes,No
7110-BDTWG,Two year,Yes,No
7493-GVFIO,Two year,No,No
0690-SRQID,Month-to-month,Yes,No
9605-WGJVW,Month-to-month,Yes,No
9114-DPSIA,Two year,No,No
4700-UBQMV,One year,Yes,No
7711-GQBZC,Two year,No,No
3565-UNOCC,Month-to-month,Yes,Yes
4627-MIHJH,Two year,No,No
9795-NREXC,Two year,Yes,No
8573-CGOCC,Month-to-month,No,No
7356-AYNJP,One year,No,No
9249-FXSCK,One year,Yes,Yes
5493-SDRDQ,Month-to-month,Yes,Yes
6286-SUUWT,Month-to-month,No,No
4819-HJPIW,Month-to-month,No,No
8654-DHAOW,Month-to-month,No,No
5438-QMDDL,Month-to-month,Yes,No
9812-GHVRI,Month-to-month,No,No
5553-AOINX,One year,Yes,No
1228-ZLNBX,Month-to-month,No,No
4226-KKDON,Month-to-month,Yes,No
3831-YCPUO,Two year,Yes,No
7445-WMRBW,One year,Yes,No
3308-DGHKL,Two year,Yes,No
9924-JPRMC,Two year,Yes,No
0080-EMYVY,One year,No,No
6218-KNUBD,Month-to-month,No,No
7337-CINUD,Two year,No,No
7609-NRNCA,One year,No,No
0623-EJQEG,One year,No,No
7153-CHRBV,One year,Yes,No
0871-URUWO,Month-to-month,Yes,Yes
9190-MFJLN,Month-to-month,Yes,Yes
6198-PNNSZ,One year,No,No
3317-VLGQT,Month-to-month,Yes,No
4132-POCZS,Month-to-month,Yes,No
5614-DNZCE,Two year,Yes,No
1095-JUDTC,Month-to-month,Yes,Yes
3896-RCYYE,Month-to-month,Yes,No
9638-JIQYA,Month-to-month,Yes,No
3258-SANFR,Month-to-month,No,No
3726-TBHQT,Two year,Yes,No
3190-ITQXP,Two year,No,No
0870-VEMYL,Month-to-month,No,Yes
4833-QTJNO,Month-to-month,No,No
3039-MJSLN,Month-to-month,No,No
0178-CIIKR,Month-to-month,No,No
5385-SUIRI,Month-to-month,Yes,Yes
3982-XWFZQ,Month-to-month,Yes,Yes
5774-QPLTF,One year,Yes,No
2322-VCZHZ,Month-to-month,Yes,No
5010-IPEAQ,Two year,No,No
4009-ALQFH,Month-to-month,Yes,Yes
6383-ZTSIW,One year,No,No
8990-YOZLV,Two year,Yes,No
3069-SSVSN,One year,No,No
5222-IMUKT,Month-to-month,No,No
3627-FCRDW,Month-to-month,No,Yes
7562-GSUHK,Month-to-month,Yes,Yes
6685-XSHHU,Two year,Yes,No
8901-UPRHR,Two year,Yes,No
4903-UYAVB,Month-to-month,No,Yes
0118-JPNOY,Month-to-month,Yes,No
6776-TLWOI,Month-to-month,No,Yes
3845-FXCYS,Month-to-month,Yes,No
5857-XRECV,One year,No,No
0725-CXOTM,One year,Yes,No
4343-EJVQB,Month-to-month,No,No
9000-PLFUZ,Two year,Yes,No
3427-GGZZI,Month-to-month,Yes,No
7779-ORAEL,Two year,No,No
0644-OQMDK,Month-to-month,Yes,No
4077-CROMM,Month-to-month,Yes,Yes
3154-CFSZG,Month-to-month,No,No
2868-MZAGQ,Month-to-month,Yes,Yes
4847-QNOKA,Month-to-month,Yes,Yes
2220-IAHLS,Month-to-month,No,No
1658-XUHBX,Month-to-month,Yes,No
6379-RXJRQ,Month-to-month,Yes,Yes
2378-HTWFW,Month-to-month,No,No
8650-RHRKE,Month-to-month,Yes,Yes
4377-VDHYI,One year,Yes,No
0475-RIJEP,Month-to-month,Yes,Yes
1260-TTRXI,Month-to-month,No,Yes
3719-TDVQB,Two year,Yes,No
6328-ZPBGN,Month-to-month,Yes,Yes
0201-MIBOL,Two year,Yes,No
4937-QPZPO,One year,Yes,No
2925-VDZHY,Two year,No,No
6981-TDRFT,One year,Yes,No
3413-CSSTH,Month-to-month,Yes,No
8033-VCZGH,One year,Yes,No
4789-KWMXN,One year,Yes,Yes
0224-NIJLP,Two year,No,No
7542-CYDDM,Month-to-month,No,No
4718-WXBGI,Two year,Yes,No
2867-UIMSS,Month-to-month,No,Yes
8495-PRWFH,Month-to-month,No,No
0439-IFYUN,Month-to-month,Yes,No
5716-LIBJC,One year,Yes,No
2868-LLSKM,One year,Yes,No
8111-RKSPX,Month-to-month,Yes,Yes
2988-QRAJY,Two year,Yes,No
1585-MQSSU,Month-to-month,No,Yes
0071-NDAFP,Two year,No,No
2856-NNASM,Month-to-month,Yes,Yes
7328-ZJAJO,Two year,No,No
6458-CYIDZ,Month-to-month,No,No
8559-CIZFV,One year,No,Yes
1090-PYKCI,One year,Yes,No
3058-WQDRE,Month-to-month,Yes,No
7547-EKNFS,Month-to-month,Yes,Yes
2279-AXJJK,Month-to-month,Yes,No
6769-DYBQN,Month-to-month,No,Yes
0909-SELIE,Two year,Yes,No
3417-TSCIC,One year,Yes,No
1042-HFUCW,One year,Yes,No
4439-JMPMT,Month-to-month,Yes,Yes
6537-OTKMY,One year,No,No
8999-EXMNO,Two year,No,No
6725-TPKJO,Two year,No,No
2446-BEGGB,Month-to-month,Yes,Yes
7162-WPHPM,Two year,No,No
1599-MMYRQ,One year,Yes,No
8821-KVZKQ,One year,Yes,No
1496-GGSUK,Month-to-month,Yes,Yes
6434-TTGJP,Two year,No,No
0042-JVWOJ,One year,Yes,No
0130-SXOUN,Month-to-month,No,No
2575-GFSOE,Month-to-month,Yes,Yes
2330-PQGDQ,One year,No,No
1452-UZOSF,Two year,Yes,No
2097-YVPKN,Two year,No,No
2842-JTCCU,Month-to-month,No,Yes
8597-CTXVJ,One year,No,No
6631-HMANX,Two year,Yes,No
9962-BFPDU,Month-to-month,No,No
3296-SILRA,Month-to-month,Yes,Yes
9681-OXGVC,Month-to-month,Yes,Yes
6394-HHHZM,Month-to-month,No,No
5995-LFTLE,Two year,Yes,No
5180-UCIIQ,Month-to-month,No,Yes
1932-UEDCX,Month-to-month,Yes,No
7153-OANIO,Month-to-month,No,Yes
5188-HGMLP,Month-to-month,No,No
0665-XHDJU,Two year,Yes,No
6521-YYTYI,Month-to-month,Yes,Yes
8878-HMWBV,Month-to-month,Yes,Yes
8265-HKSOW,Two year,No,No
3544-FBCAS,Two year,Yes,No
5331-RGMTT,Month-to-month,Yes,No
4759-PXTAN,One year,Yes,No
7054-DMVAS,Two year,Yes,No
3428-MMGUB,Two year,Yes,No
6549-BTYPG,Two year,No,No
7823-JSOAG,Month-to-month,No,No
3705-RHRFR,Two year,No,No
9374-YOLBJ,Month-to-month,No,No
9074-KGVOX,Month-to-month,Yes,No
6128-DAFVY,Month-to-month,Yes,No
9933-QRGTX,Two year,Yes,No
4476-OSWTN,One year,Yes,No
3751-KTZEL,Month-to-month,No,Yes
1977-STDKI,Month-to-month,Yes,Yes
5066-GFJMM,Month-to-month,Yes,No
2661-GKBTK,Two year,No,No
0458-HEUZG,Two year,No,No
7268-WNTCP,Two year,No,No
0824-VWDPO,One year,No,No
8409-WQJUX,One year,No,No
2578-JQPHZ,Two year,No,No
3278-FSIXX,Month-to-month,Yes,No
5813-UECBU,Month-to-month,Yes,Yes
0328-GRPMV,Month-to-month,Yes,Yes
9746-UGFAC,One year,No,No
2946-KIQSP,Month-to-month,Yes,No
0625-AFOHS,Two year,No,No
6726-WEXXK,One year,Yes,No
4636-OLWOE,One year,Yes,No
4342-HENTK,Month-to-month,Yes,Yes
4685-ERGHK,One year,Yes,No
0885-HMGPY,Two year,No,No
5003-OKNNK,One year,No,No
4195-SMMNX,Month-to-month,No,Yes
7208-PSIHR,Two year,Yes,No
4012-ZTHBR,Month-to-month,Yes,No
0489-WMEMG,One year,Yes,No
7435-ZNUYY,One year,No,No
1354-YZFNB,Two year,No,No
6956-SMUCM,Month-to-month,Yes,Yes
2985-FMWYF,Month-to-month,Yes,No
2812-ENYMO,One year,No,No
2717-HVIZY,Month-to-month,No,No
3223-WZWJM,Month-to-month,Yes,Yes
3422-GALYP,Month-to-month,Yes,No
9053-JZFKV,Two year,No,Yes
2530-ENDWQ,Two year,Yes,Yes
2890-WFBHU,One year,No,No
0327-WFZSY,One year,No,No
7977-HXJKU,Two year,No,No
6615-ZGEDR,Month-to-month,No,Yes
7033-CLAMM,Two year,No,No
4023-RTIQM,One year,Yes,No
0864-FVJNJ,One year,No,No
7356-IWLFW,Month-to-month,Yes,No
9541-PWTWO,Two year,Yes,No
3967-VQOGC,Two year,Yes,No
7872-RDDLZ,Month-to-month,No,No
9250-WYPLL,Month-to-month,No,Yes
6308-CQRBU,Two year,No,No
2754-XBHTB,Month-to-month,Yes,Yes
1597-LHYNC,Month-to-month,Yes,Yes
0186-CAERR,One year,Yes,No
3043-SUDUA,Month-to-month,No,No
5442-BHQNG,Month-to-month,No,No
2169-RRLFW,Two year,No,No
5872-OEQNH,One year,Yes,No
3162-KKZXO,One year,Yes,No
7055-VKGDA,One year,Yes,Yes
0754-UKWQP,Month-to-month,Yes,Yes
8873-GLDMH,Month-to-month,Yes,No
5696-JVVQY,Two year,Yes,No
8946-BFWSG,Two year,No,No
7493-TPUWZ,Month-to-month,Yes,Yes
0547-HURJB,Month-to-month,No,No
8904-OPDCK,Month-to-month,Yes,No
8845-LWKGE,One year,Yes,No
1577-HKTFG,Month-to-month,No,Yes
8752-STIVR,Month-to-month,Yes,Yes
0691-NIKRI,One year,Yes,No
5022-JNQEQ,Month-to-month,Yes,No
4558-FANTW,Month-to-month,No,Yes
3249-VHRIP,Two year,Yes,No
3736-BLEPA,One year,Yes,No
4701-LKOZD,Two year,No,No
6603-QWSPR,Two year,Yes,No
9921-QFQUL,Month-to-month,No,No
1929-ZCBHE,One year,No,No
4378-MYPGO,Two year,Yes,No
8651-ENBZX,One year,Yes,Yes
4129-LYCOI,Two year,Yes,No
7798-JVXYM,Month-to-month,Yes,No
8647-SDTWQ,Month-to-month,Yes,No
2696-ECXKC,One year,No,No
2081-KJSQF,Month-to-month,Yes,No
7623-TRNQN,Month-to-month,Yes,Yes
3323-CPBWR,Month-to-month,Yes,No
9330-IJWIO,Month-to-month,Yes,Yes
3384-CTMSF,Month-to-month,Yes,No
0902-RFHOF,One year,No,No
9286-DOJGF,Month-to-month,Yes,Yes
6048-QBXKL,Month-to-month,Yes,No
9661-MHUMO,Month-to-month,Yes,Yes
7718-RXDGG,Month-to-month,Yes,No
1025-FALIX,Month-to-month,Yes,No
3451-VAWLI,Two year,No,No
3407-QGWLG,Month-to-month,Yes,No
1842-EZJMK,Month-to-month,No,Yes
2347-WKKAE,Month-to-month,Yes,No
8735-DCXNF,Month-to-month,Yes,No
3214-IYUUQ,One year,No,No
1936-UAFEH,Two year,No,No
3587-PMCOY,One year,Yes,No
8079-XRJRS,One year,No,Yes
1027-LKKQQ,Two year,Yes,No
7148-XZPHA,Month-to-month,No,No
8073-IJDCM,Month-to-month,Yes,Yes
5309-TAIKL,Month-to-month,No,No
6856-RAURS,Month-to-month,Yes,No
8778-LMWTJ,Month-to-month,Yes,No
9717-IOAAF,Two year,Yes,No
8884-ADFVN,Month-to-month,Yes,Yes
2845-KDHVX,Two year,Yes,No
0848-SOMKO,Two year,No,No
2720-WGKHP,Month-to-month,Yes,Yes
6734-FQAJX,Two year,Yes,No
2869-ADAWR,Month-to-month,Yes,Yes
1535-VTJOQ,Two year,No,No
6368-TZZDT,Two year,No,No
0943-ZQPXH,Month-to-month,Yes,No
1293-BSEUN,Two year,Yes,No
9894-EZEWG,Month-to-month,Yes,Yes
1302-TPUBN,Two year,No,No
7851-FLGGQ,Month-to-month,Yes,Yes
0637-UBJRP,Month-to-month,No,Yes
0940-OUQEC,Month-to-month,Yes,Yes
2378-VTKDH,Month-to-month,Yes,No
0927-CNGRH,Month-to-month,No,No
8608-OZTLB,One year,No,No
2335-GSODA,Two year,No,No
1952-DVVSW,One year,No,No
0702-PGIBZ,Month-to-month,Yes,Yes
6656-GULJQ,Two year,Yes,No
9853-JFZDU,Month-to-month,No,No
1963-VAUKV,Month-to-month,No,Yes
3777-XROBG,Two year,No,No
6994-FGRHH,One year,Yes,No
4000-VGMQP,One year,No,No
3999-WRNGR,Month-to-month,Yes,No
3466-RITXD,Month-to-month,Yes,No
2680-XKKNJ,One year,No,No
3058-HJCUY,One year,Yes,Yes
2974-GGUXS,Month-to-month,Yes,No
7994-XIRTR,One year,No,No
3259-FDWOY,Two year,Yes,Yes
2101-RANCD,Month-to-month,Yes,No
7921-BEPCI,Two year,No,No
0807-ZABDG,Month-to-month,Yes,Yes
8510-TMWYB,Two year,Yes,No
3258-ZKPAI,Two year,Yes,No
1428-IEDPR,Two year,Yes,No
5298-GSTLM,One year,Yes,No
4450-YOOHP,Month-to-month,Yes,No
6728-CZFEI,One year,No,No
5748-RNCJT,Two year,Yes,Yes
3653-NCRDJ,One year,Yes,No
6121-TNHBO,One year,No,No
5119-NZPTV,Month-to-month,No,No
6519-ZHPXP,Two year,Yes,No
7739-LAXOG,Month-to-month,Yes,Yes
3472-QPRCH,Two year,No,No
8224-UAXBZ,One year,Yes,No
9610-WCESF,Two year,No,No
9776-CLUJA,Month-to-month,Yes,Yes
2486-WYVVE,One year,Yes,No
3865-ZYKAD,Month-to-month,Yes,No
1422-DGUBX,One year,Yes,No
2999-AANRQ,Two year,No,No
8668-KNZTI,One year,No,No
0480-KYJVA,Two year,No,No
6034-ZRYCV,Two year,Yes,Yes
9746-YKGXB,One year,No,No
3926-YZVVX,One year,No,No
6000-UKLWI,Two year,No,No
2079-FBMZK,Month-to-month,Yes,Yes
6332-FBZRI,One year,Yes,No
2096-XOTMO,Month-to-month,No,No
3266-FTKHB,Two year,No,No
8221-EQDGL,Month-to-month,No,No
2346-LOCWC,Two year,No,No
6608-QQLVK,Month-to-month,Yes,Yes
0298-XACET,Two year,No,No
7560-QJAVJ,Two year,No,No
2995-YWTCD,Two year,Yes,No
3551-HUAZH,Month-to-month,Yes,Yes
9137-UIYPG,Month-to-month,Yes,No
2809-ZMYOQ,Month-to-month,Yes,No
5084-OOVCJ,Month-to-month,Yes,No
0254-WWRKD,One year,No,No
7727-SHVZV,Month-to-month,No,No
6302-JGYRJ,One year,Yes,Yes
5339-PXDVH,Month-to-month,No,No
2205-LPVGL,One year,Yes,No
8782-NUUOL,One year,No,No
3685-YLCMQ,One year,Yes,Yes
7601-WFVZV,Month-to-month,No,No
4609-KNNWG,Two year,No,No
4868-AADLV,One year,Yes,No
9529-OFXHY,Month-to-month,Yes,No
8634-MPHTR,Month-to-month,Yes,Yes
2669-QVCRG,Month-to-month,Yes,No
2478-EEWWM,Month-to-month,Yes,No
9174-IHETN,Two year,No,No
2233-TXSIU,One year,No,No
9644-UMGQA,Month-to-month,Yes,No
3256-EZDBI,Month-to-month,Yes,No
8761-NSOBC,Month-to-month,No,Yes
0419-YAAPX,Month-to-month,Yes,No
8413-VONUO,Month-to-month,No,Yes
0872-CASZJ,One year,Yes,No
4726-DLWQN,Month-to-month,Yes,No
8164-OCKUJ,Two year,No,No
3094-JOJAI,Month-to-month,No,No
9494-MRNYX,Month-to-month,No,No
2599-CZABP,One year,No,No
7945-PRBVF,Two year,No,No
4544-RXFMG,One year,Yes,No
0859-YGKFW,One year,No,No
1150-FTQGN,One year,No,No
9223-UCPVT,Month-to-month,No,Yes
7196-LIWRH,Two year,No,No
5448-VWNAM,Month-to-month,Yes,No
1177-XZBJL,One year,No,No
3518-FSTWG,Two year,Yes,No
9330-VOFSZ,Two year,Yes,No
4351-QLCSU,Month-to-month,Yes,Yes
0939-EREMR,Month-to-month,No,No
9389-ACWBI,Month-to-month,No,No
5419-JPRRN,Month-to-month,Yes,Yes
3644-QXEHN,Month-to-month,No,No
2911-IJORQ,One year,Yes,No
5921-NGYRH,Month-to-month,Yes,No
2100-BDNSN,Month-to-month,No,Yes
5998-DZLYR,Two year,Yes,No
0488-GSLFR,Month-to-month,Yes,Yes
9318-NKNFC,Month-to-month,Yes,Yes
3985-HOYPM,One year,No,No
9728-FTTVZ,Month-to-month,Yes,Yes
9548-LERKT,Two year,No,No
6576-FBXOJ,One year,No,No
4310-KEDTB,Month-to-month,Yes,No
7254-IQWOZ,Month-to-month,Yes,Yes
2474-BRUCM,Month-to-month,No,Yes
4062-HBMOS,Month-to-month,Yes,No
0742-NXBGR,Month-to-month,Yes,Yes
2676-ISHSF,Month-to-month,No,No
9236-NDUCW,Two year,No,No
4753-PADAS,One year,Yes,No
6103-QCKFX,Month-to-month,No,No
7781-EWARA,One year,No,No
6110-OHIHY,Month-to-month,No,Yes
7018-FPXHH,Two year,Yes,No
5889-LFOLL,Month-to-month,Yes,Yes
5708-EVONK,Month-to-month,Yes,Yes
8708-XPXHZ,Month-to-month,Yes,Yes
0616-ATFGB,Month-to-month,No,Yes
0572-ZJKLT,Two year,No,No
5135-RDDQL,Two year,Yes,No
1353-LJWEM,Month-to-month,Yes,No
1794-SWWKL,Month-to-month,Yes,No
6166-YIPFO,Two year,Yes,No
7016-BPGEU,Month-to-month,Yes,Yes
6876-ADESB,Month-to-month,No,Yes
9332-GYWLO,Month-to-month,No,No
1963-SVUCV,Month-to-month,No,Yes
4184-VODJZ,One year,Yes,No
0220-EBGCE,Month-to-month,Yes,Yes
1092-WPIVQ,Two year,No,No
7233-IOQNP,Month-to-month,No,No
2834-JKOOW,One year,No,No
2754-VDLTR,Month-to-month,No,Yes
2400-FEQME,Two year,No,No
3190-XFANI,One year,Yes,Yes
7551-DACSP,Month-to-month,Yes,Yes
4957-SREEC,Two year,No,No
7235-NXZCP,Month-to-month,Yes,Yes
0230-UBYPQ,One year,No,No
4923-ADWXJ,Month-to-month,Yes,No
1763-KUAAW,One year,No,No
1104-TNLZA,Month-to-month,Yes,No
5195-KPUNQ,One year,Yes,No
0520-FDVVT,One year,Yes,Yes
3439-GVUSX,Month-to-month,No,No
1444-VVSGW,One year,No,Yes
5712-PTIWW,Month-to-month,Yes,Yes
5949-HGVJL,Month-to-month,Yes,No
5203-XEHAX,One year,No,No
1635-HDGFT,Two year,No,No
3315-TOTBP,Month-to-month,Yes,Yes
8050-XGRVL,One year,No,No
6661-HBGWL,Month-to-month,Yes,Yes
1518-VOWAV,Month-to-month,Yes,Yes
9828-QHFBK,Month-to-month,Yes,No
3908-MKIMJ,Two year,Yes,No
5012-YSPJJ,Month-to-month,No,No
5909-ECHUI,Month-to-month,Yes,Yes
1309-BXVOQ,Month-to-month,Yes,Yes
6728-VOIFY,One year,Yes,No
9317-WZPGV,Month-to-month,Yes,Yes
4891-NLUBA,Two year,Yes,No
2856-HYAPG,Month-to-month,No,Yes
8969-PRHFK,One year,No,No
0661-KQHNK,One year,No,No
8709-KRDVL,Month-to-month,Yes,No
4488-PSYCG,Month-to-month,No,Yes
1427-VERSM,Month-to-month,Yes,No
9801-NOSHQ,One year,No,No
6339-YPSAH,Month-to-month,Yes,No
3621-CEOVK,Month-to-month,Yes,Yes
6906-ANDWJ,Month-to-month,Yes,Yes
2159-TURXX,Month-to-month,No,No
1548-FEHVL,Month-to-month,Yes,No
3795-CAWEX,Two year,Yes,No
6215-NQCPY,Month-to-month,Yes,No
5647-URDKA,Two year,No,No
2229-DPMBI,Two year,No,No
9626-WEQRM,Month-to-month,Yes,No
2188-SXWVT,One year,No,No
6258-PVZWJ,Two year,Yes,No
1094-BKOSX,One year,No,No
6969-MVBAI,Month-to-month,Yes,No
2978-XXSOG,Month-to-month,Yes,No
2342-CKIAO,Month-to-month,No,No
6953-PBDIN,Two year,No,No
3898-BSJYF,One year,No,No
3938-YFPXD,Two year,No,No
7696-AMHOD,One year,No,No
2453-SAFNS,One year,No,No
9558-IHEZX,Two year,Yes,No
9617-UDPEU,One year,Yes,No
6340-DACFT,Two year,No,No
4955-VCWBI,One year,No,No
6813-GZQCG,Two year,Yes,No
7426-GSWPO,Month-to-month,Yes,No
3389-KTRXV,Two year,No,No
3118-UHVVQ,Two year,No,No
1031-IIDEO,Month-to-month,Yes,Yes
5832-XKAES,Month-to-month,Yes,Yes
3205-MXZRA,One year,No,No
4701-AHWMW,Month-to-month,Yes,Yes
8317-BVKSO,Month-to-month,Yes,No
5702-KVQRD,Two year,Yes,No
0083-PIVIK,One year,No,No
9210-IAHGH,Month-to-month,Yes,Yes
6169-PGNCD,Two year,Yes,No
0023-XUOPT,Month-to-month,No,Yes
4592-IWTJI,Month-to-month,No,Yes
4909-JOUPP,Two year,No,No
4657-FWVFY,Month-to-month,Yes,No
2257-BOVXD,Month-to-month,Yes,No
7729-JTEEC,Month-to-month,Yes,No
7632-MNYOY,One year,No,Yes
6518-LGAOV,Month-to-month,Yes,Yes
7242-QZLXF,Month-to-month,Yes,Yes
4576-CSAJH,One year,Yes,Yes
1000-AJSLD,Month-to-month,Yes,Yes
9696-RMYBA,Month-to-month,Yes,No
8690-UPCZI,One year,No,No
1062-LHZOD,Month-to-month,Yes,Yes
9770-LXDBK,Month-to-month,No,No
4086-WITJG,Two year,No,No
8344-WFMFH,Month-to-month,Yes,No
9600-NAXZN,Month-to-month,Yes,Yes
8822-KNBHV,One year,Yes,No
8404-FYDIB,Month-to-month,Yes,No
2791-SFVEW,Month-to-month,No,No
6457-USBER,Month-to-month,Yes,Yes
6762-NSODU,Two year,No,No
4662-EKDPQ,Month-to-month,No,Yes
9248-OJYKK,Month-to-month,Yes,Yes
9888-ZCUMM,Two year,Yes,No
3398-FSHON,Month-to-month,Yes,Yes
3319-DWOEP,Month-to-month,Yes,Yes
1074-WVEVG,One year,No,No
9979-RGMZT,One year,Yes,No
6437-UDQJM,Two year,Yes,No
1226-IENZN,Month-to-month,Yes,No
2108-GLPQB,Month-to-month,No,No
9259-PACGQ,Month-to-month,No,Yes
4415-IJZTP,Month-to-month,Yes,Yes
1465-VINDH,Month-to-month,Yes,Yes
5474-LAMUQ,One year,No,No
3468-DRVQJ,One year,No,No
1122-YJBCS,One year,Yes,No
4990-ALDGW,Two year,No,No
4816-OKWNX,One year,Yes,No
3315-IKYZQ,One year,No,No
2810-FTLEM,Month-to-month,Yes,Yes
4747-LCAQL,Month-to-month,Yes,No
3411-WLRSQ,Month-to-month,Yes,No
0898-XCGTF,One year,Yes,No
8006-PYCSW,Month-to-month,No,No
8249-THVEC,One year,No,No
8722-PRFDV,Two year,No,No
2164-SOQXL,Month-to-month,No,No
4020-KIUDI,Month-to-month,No,No
5850-BDWCY,Month-to-month,No,No
2038-YSEZE,Month-to-month,No,No
0827-ITJPH,Two year,Yes,No
8799-OXZMD,Month-to-month,Yes,No
1925-TIBLE,Month-to-month,Yes,Yes
1705-GUHPV,Two year,No,No
4779-ZGICK,Two year,No,No
0048-PIHNL,One year,No,No
0818-OCPZO,Month-to-month,Yes,Yes
3967-KXAPS,Two year,No,No
1447-GIQMR,Month-to-month,Yes,Yes
3704-IEAXF,Two year,No,No
6810-VCAEX,One year,No,No
0674-EYYZV,Month-to-month,Yes,No
4480-MBMLB,One year,Yes,No
1395-OFUWC,Month-to-month,No,No
0822-QGCXA,Month-to-month,No,No
0872-NXJYS,Month-to-month,Yes,Yes
2832-KJCRD,Month-to-month,Yes,No
3588-WSTTJ,Month-to-month,Yes,No
4075-WKNIU,Two year,No,No
5090-EMGTC,Two year,Yes,No
2346-CZYIL,Two year,No,No
3798-EPWRR,Month-to-month,No,No
6258-NGCNG,Month-to-month,No,No
4186-ZBUEW,One year,Yes,No
5274-XHAKY,Month-to-month,Yes,No
1442-BQPVU,Month-to-month,No,No
3978-YNKDD,Two year,No,No
4940-KHCWD,Two year,No,No
9412-ARGBX,Two year,Yes,Yes
1389-CXMLU,Month-to-month,No,Yes
9589-ABEPT,Two year,Yes,No
9388-ZEYVT,One year,No,No
0305-SQECB,One year,Yes,No
7605-SNLQG,Month-to-month,Yes,No
4670-TABXH,Two year,Yes,No
5561-NWEVX,Month-to-month,No,Yes
0064-SUDOG,Two year,No,No
8561-NMTBD,One year,Yes,No
5161-XEUVX,Two year,No,No
8292-FRFZQ,One year,No,No
8591-NXRCV,Month-to-month,Yes,No
7895-VONWT,Month-to-month,Yes,No
4526-RMTLL,Two year,Yes,No
6253-GNHWH,Two year,No,No
4566-NECEV,Month-to-month,No,No
8080-POTJR,One year,Yes,No
6906-MPARY,One year,Yes,No
3662-FXJFO,Two year,Yes,No
8107-RZLNV,Two year,Yes,No
0516-OOHAR,One year,No,No
2027-CWDNU,Month-to-month,Yes,No
2737-WFVYW,Month-to-month,Yes,Yes
9912-OMZDS,One year,Yes,No
3733-ZEECP,Month-to-month,Yes,No
7878-RTCZG,Month-to-month,No,No
2452-MRMZF,Two year,Yes,No
2272-QAGFO,Month-to-month,Yes,Yes
7103-IPXPJ,One year,No,No
4342-HFXWS,One year,No,No
3545-CNWRG,Month-to-month,Yes,No
1785-BPHTP,Month-to-month,No,No
4989-LIXVT,Month-to-month,Yes,No
7315-WYOAW,Month-to-month,No,No
1173-XZPYF,Month-to-month,Yes,No
9850-OWRHQ,Month-to-month,Yes,Yes
3768-NLUBH,Month-to-month,No,Yes
8676-TRMJS,Month-to-month,No,Yes
2509-TFPJU,Two year,No,No
9530-GRMJG,Two year,Yes,No
6898-RBTLU,Two year,No,No
5481-NTDOH,One year,Yes,No
2068-WWXQZ,Two year,No,No
7359-SSBJK,Two year,Yes,Yes
2061-VVFST,Month-to-month,No,No
0685-MLYYM,Month-to-month,No,Yes
0749-IRGQE,Month-to-month,No,No
2380-DAMQP,Two year,No,No
2256-YLYLP,Two year,Yes,No
1272-ILHFG,One year,No,No
0164-XAIRP,Two year,Yes,No
5666-CYCYZ,Month-to-month,Yes,No
4011-ARPHK,Month-to-month,No,No
8182-PNAGI,Month-to-month,No,Yes
6365-HITVU,Two year,No,No
7558-IMLMT,Two year,Yes,No
9488-FYQAU,Two year,Yes,No
3590-TCXTB,Month-to-month,No,No
6994-KERXL,Month-to-month,Yes,No
7957-RYHQD,Month-to-month,Yes,Yes
2180-DXNEG,Month-to-month,Yes,Yes
1960-UOTYM,Two year,No,No
2740-JFBOK,Month-to-month,Yes,No
6500-JVEGC,One year,No,No
5515-AKOAJ,Month-to-month,Yes,Yes
8976-OQHGT,Month-to-month,No,Yes
5245-VDBUR,One year,No,No
6230-BSUXY,Month-to-month,Yes,Yes
8469-SNFFH,One year,No,No
2144-ESWKO,One year,Yes,No
1241-FPMOF,Two year,No,No
9928-BZVLZ,Two year,No,No
4114-QMKVN,One year,No,No
2775-SEFEE,Two year,Yes,No
9003-CPATH,Month-to-month,No,No
1754-GKYPY,Month-to-month,Yes,No
5294-CDGWY,One year,No,Yes
